State,Trade_Type,Domestic_Mode,Field,Value,Unit,Year
Arkansas,Domestic Only,Pipeline,tmiles_out,18314.7332,million ton-miles,2012
Arkansas,Domestic Only,Pipeline,tmiles_in,11036.0443,million ton-miles,2012
Arkansas,Domestic Only,Rail,tmiles_within,206.203437,million ton-miles,2012
Arkansas,Domestic Only,Rail,tmiles_out,6846.5959,million ton-miles,2012
Arkansas,Domestic Only,Rail,tmiles_in,18861.0591,million ton-miles,2012
Arkansas,Domestic Only,Truck,tmiles_within,4557.642023,million ton-miles,2012
Arkansas,Domestic Only,Truck,tmiles_out,19450.52398,million ton-miles,2012
Arkansas,Domestic Only,Truck,tmiles_in,18189.81264,million ton-miles,2012
Arkansas,Domestic Only,Water,tmiles_within,97.5986,million ton-miles,2012
Arkansas,Domestic Only,Water,tmiles_out,90.6021,million ton-miles,2012
Arkansas,Domestic Only,Water,tmiles_in,2487.1662,million ton-miles,2012
Arkansas,Export,Air (include truck-air),tmiles_within,0,million ton-miles,2012
Arkansas,Export,Air (include truck-air),tmiles_out,7.882179,million ton-miles,2012
Arkansas,Export,Air (include truck-air),tmiles_in,0.018009,million ton-miles,2012
Arkansas,Export,Multiple modes & mail,tmiles_within,0,million ton-miles,2012
Arkansas,Export,Multiple modes & mail,tmiles_out,623.117751,million ton-miles,2012
Arkansas,Export,Multiple modes & mail,tmiles_in,0,million ton-miles,2012
Arkansas,Export,Other and unknown,tmiles_within,2.2805,million ton-miles,2012
Arkansas,Export,Other and unknown,tmiles_out,20.2326,million ton-miles,2012
Arkansas,Export,Other and unknown,tmiles_in,0,million ton-miles,2012
Arkansas,Export,Rail,tmiles_within,0,million ton-miles,2012
Arkansas,Export,Rail,tmiles_out,1078.017923,million ton-miles,2012
Arkansas,Export,Rail,tmiles_in,0,million ton-miles,2012
Arkansas,Export,Truck,tmiles_within,0.026321,million ton-miles,2012
Arkansas,Export,Truck,tmiles_out,1308.073798,million ton-miles,2012
Arkansas,Export,Truck,tmiles_in,0,million ton-miles,2012
Arkansas,Export,Water,tmiles_within,0,million ton-miles,2012
Arkansas,Export,Water,tmiles_out,6.272746,million ton-miles,2012
Arkansas,Export,Water,tmiles_in,0,million ton-miles,2012
Arkansas,Import,Air (include truck-air),tmiles_within,0,million ton-miles,2012
Arkansas,Import,Air (include truck-air),tmiles_out,0.053775,million ton-miles,2012
Arkansas,Import,Air (include truck-air),tmiles_in,4.025344,million ton-miles,2012
Arkansas,Import,Multiple modes & mail,tmiles_within,0,million ton-miles,2012
Arkansas,Import,Multiple modes & mail,tmiles_out,0,million ton-miles,2012
Arkansas,Import,Multiple modes & mail,tmiles_in,390.139493,million ton-miles,2012
Arkansas,Import,Other and unknown,tmiles_within,3.7989,million ton-miles,2012
Arkansas,Import,Other and unknown,tmiles_out,0,million ton-miles,2012
Arkansas,Import,Other and unknown,tmiles_in,29.590081,million ton-miles,2012
Arkansas,Import,Pipeline,tmiles_within,0,million ton-miles,2012
Arkansas,Import,Pipeline,tmiles_out,0,million ton-miles,2012
Arkansas,Import,Pipeline,tmiles_in,33.6368,million ton-miles,2012
Arkansas,Import,Rail,tmiles_within,0,million ton-miles,2012
Arkansas,Import,Rail,tmiles_out,0,million ton-miles,2012
Arkansas,Import,Rail,tmiles_in,602.839923,million ton-miles,2012
Arkansas,Import,Truck,tmiles_within,0.030114,million ton-miles,2012
Arkansas,Import,Truck,tmiles_out,0,million ton-miles,2012
Arkansas,Import,Truck,tmiles_in,587.507979,million ton-miles,2012
Arkansas,Import,Water,tmiles_within,0,million ton-miles,2012
Arkansas,Import,Water,tmiles_out,0,million ton-miles,2012
Arkansas,Import,Water,tmiles_in,213.514341,million ton-miles,2012
California,Domestic Only,Air (include truck-air),tmiles_within,3.248124,million ton-miles,2012
California,Domestic Only,Air (include truck-air),tmiles_out,408.324895,million ton-miles,2012
California,Domestic Only,Air (include truck-air),tmiles_in,301.252031,million ton-miles,2012
California,Domestic Only,Multiple modes & mail,tmiles_within,1328.752431,million ton-miles,2012
California,Domestic Only,Multiple modes & mail,tmiles_out,17402.61544,million ton-miles,2012
California,Domestic Only,Multiple modes & mail,tmiles_in,31687.93128,million ton-miles,2012
