State,Trade_Type,Domestic_Mode,Unit,Year,Units_Within,Units_In,Units_Out
California,Import,Other and unknown,thousand tons,2022,13.995657,3.078188,5.196401
California,Import,Pipeline,thousand tons,2022,13.562634,4.758308,0
California,Import,Rail,thousand tons,2022,2308.727186,8344.278219,3689.176551
California,Import,Truck,thousand tons,2022,50920.43191,6170.373546,15792.60151
California,Import,Water,thousand tons,2022,6125.606833,448.768192,240.104174
Colorado,Domestic Only,Air (include truck-air),thousand tons,2022,0.08563,26.129322,32.683114
Colorado,Domestic Only,Multiple modes & mail,thousand tons,2022,823.007652,5909.893022,3196.682867
Colorado,Domestic Only,Pipeline,thousand tons,2022,14322.23748,36066.19204,81310.06133
Colorado,Domestic Only,Rail,thousand tons,2022,7790.982943,9390.081384,8723.859765
Colorado,Domestic Only,Truck,thousand tons,2022,151171.4,28358.6563,27220.63401
Colorado,Export,Air (include truck-air),thousand tons,2022,0,3.566523,29.185441
Colorado,Export,Multiple modes & mail,thousand tons,2022,0,0.000996,197.780876
Colorado,Export,Other and unknown,thousand tons,2022,0,0,530.631442
Colorado,Export,Pipeline,thousand tons,2022,0,0,75.209231
Colorado,Export,Rail,thousand tons,2022,0,0,559.978698
Colorado,Export,Truck,thousand tons,2022,5.454679,0.018449,1485.041276
Colorado,Import,Air (include truck-air),thousand tons,2022,0,21.019444,4.477189
Colorado,Import,Multiple modes & mail,thousand tons,2022,0,314.147108,0.008947
Colorado,Import,Other and unknown,thousand tons,2022,0,0.094954,0
Colorado,Import,Pipeline,thousand tons,2022,0,462.399399,0
Colorado,Import,Rail,thousand tons,2022,0,851.828182,0
Colorado,Import,Truck,thousand tons,2022,15.823618,1167.589027,0.00038
Connecticut,Domestic Only,Air (include truck-air),thousand tons,2022,0,9.293093,10.21115
Connecticut,Domestic Only,Multiple modes & mail,thousand tons,2022,42.206832,1179.45042,722.509524
Connecticut,Domestic Only,Pipeline,thousand tons,2022,5836.07851,16065.77023,7980.559135
Connecticut,Domestic Only,Rail,thousand tons,2022,448.747209,815.187289,1335.02305
Connecticut,Domestic Only,Truck,thousand tons,2022,78319.3477,23276.82761,27458.02723
Connecticut,Domestic Only,Water,thousand tons,2022,7.140271,2875.877425,6.461953
Connecticut,Export,Air (include truck-air),thousand tons,2022,0,0.083397,27.370194
Connecticut,Export,Multiple modes & mail,thousand tons,2022,0,0.011234,155.155568
Connecticut,Export,Other and unknown,thousand tons,2022,13.941112,0,73.785461
Connecticut,Export,Pipeline,thousand tons,2022,0,0,7.83398
Connecticut,Export,Rail,thousand tons,2022,95.510667,104.581972,713.104678
Connecticut,Export,Truck,thousand tons,2022,136.523374,0.09705,1147.52763
Connecticut,Export,Water,thousand tons,2022,0,0,0.037023
Connecticut,Import,Air (include truck-air),thousand tons,2022,0,11.319552,0.189551
Connecticut,Import,Multiple modes & mail,thousand tons,2022,4.330812,737.475295,91.810404
Connecticut,Import,Other and unknown,thousand tons,2022,0.019372,3.100435,0.422407
Connecticut,Import,Rail,thousand tons,2022,1060.833519,1795.277408,770.938541
Connecticut,Import,Truck,thousand tons,2022,971.673039,2761.915646,0.376871
Connecticut,Import,Water,thousand tons,2022,13.432819,0.018228,181.232272
Delaware,Domestic Only,Air (include truck-air),thousand tons,2022,0,79.214286,1.133939
Delaware,Domestic Only,Multiple modes & mail,thousand tons,2022,63.540581,1296.764114,1020.986731
Delaware,Domestic Only,Pipeline,thousand tons,2022,3560.837069,1548.157096,3190.501066
Delaware,Domestic Only,Rail,thousand tons,2022,2.266719,1699.806902,1551.644769
Delaware,Domestic Only,Truck,thousand tons,2022,17396.1302,14184.03445,11826.98402
Delaware,Domestic Only,Water,thousand tons,2022,1.550243,401.527146,587.892511
Delaware,Export,Air (include truck-air),thousand tons,2022,0,0.559112,3.984323
Delaware,Export,Multiple modes & mail,thousand tons,2022,0,5.948929,65.559039
Delaware,Export,Other and unknown,thousand tons,2022,0,0,24.593626
Delaware,Export,Rail,thousand tons,2022,55.731624,267.385674,166.358003
Delaware,Export,Truck,thousand tons,2022,866.323555,127.796518,450.81306
Delaware,Export,Water,thousand tons,2022,62.842742,6.050132,0.044751
Delaware,Import,Air (include truck-air),thousand tons,2022,0,3.680805,0.001012
Delaware,Import,Multiple modes & mail,thousand tons,2022,8.793306,83.285779,74.417099
Delaware,Import,No domestic mode,thousand tons,2022,3891.547544,0,0
Delaware,Import,Other and unknown,thousand tons,2022,0.497965,1.082152,2.281994
Delaware,Import,Rail,thousand tons,2022,369.716375,1835.321978,1214.389714
Delaware,Import,Truck,thousand tons,2022,2700.895889,505.467026,865.637407
Delaware,Import,Water,thousand tons,2022,0,0,866.654837
Florida,Domestic Only,Air (include truck-air),thousand tons,2022,0.949786,59.186439,46.295125
Florida,Domestic Only,Multiple modes & mail,thousand tons,2022,11133.72153,13965.37829,8994.912647
Florida,Domestic Only,Pipeline,thousand tons,2022,33899.11671,33614.35721,0
Florida,Domestic Only,Rail,thousand tons,2022,14843.48758,17798.851,3319.480604
Florida,Domestic Only,Truck,thousand tons,2022,527673.0559,62137.46882,39076.21097
Florida,Domestic Only,Water,thousand tons,2022,3.273147,17567.01374,82.497048
Florida,Export,Air (include truck-air),thousand tons,2022,5.810378,216.995106,57.964431
Florida,Export,Multiple modes & mail,thousand tons,2022,592.375302,586.259635,252.191694
Florida,Export,Other and unknown,thousand tons,2022,100.906404,25.430978,57.195304
Florida,Export,Rail,thousand tons,2022,2328.551474,276.990442,2469.932974
Florida,Export,Truck,thousand tons,2022,8877.386559,2462.792342,2693.494421
Florida,Export,Water,thousand tons,2022,265.220193,20.02855,727.099817
Florida,Import,Air (include truck-air),thousand tons,2022,22.846355,95.848793,132.876407
Florida,Import,Multiple modes & mail,thousand tons,2022,1856.929782,2017.344823,3555.60377
Florida,Import,Other and unknown,thousand tons,2022,25.528804,2.03162,7.834089
Florida,Import,Rail,thousand tons,2022,3987.637475,5982.153504,3674.660959
Florida,Import,Truck,thousand tons,2022,24341.48453,3575.42478,4355.94143
Florida,Import,Water,thousand tons,2022,781.877513,1892.081254,24.89396
Georgia,Domestic Only,Air (include truck-air),thousand tons,2022,7.486397,43.539912,43.89401
Georgia,Domestic Only,Multiple modes & mail,thousand tons,2022,3198.043008,16953.12881,12134.35748
Georgia,Domestic Only,Pipeline,thousand tons,2022,18734.29511,35194.22622,18376.02528
Georgia,Domestic Only,Rail,thousand tons,2022,15140.2837,22224.31948,8638.498815
Georgia,Domestic Only,Truck,thousand tons,2022,255533.4881,91522.24046,80942.14686
Georgia,Domestic Only,Water,thousand tons,2022,306.10141,0.781812,50.42239
Georgia,Export,Air (include truck-air),thousand tons,2022,0.000692,85.27768,61.952704
Georgia,Export,Multiple modes & mail,thousand tons,2022,874.324516,778.623073,391.188831
Georgia,Export,Other and unknown,thousand tons,2022,54.985334,101.102369,123.25565
Georgia,Export,Rail,thousand tons,2022,734.861766,1566.204421,1945.761255
Georgia,Export,Truck,thousand tons,2022,12167.84987,4582.187448,3457.873259
Georgia,Export,Water,thousand tons,2022,0,3.462384,0.229398
Georgia,Import,Air (include truck-air),thousand tons,2022,0.000395,52.647967,93.841712
Georgia,Import,Multiple modes & mail,thousand tons,2022,1030.385696,1071.314503,823.863372
Georgia,Import,Other and unknown,thousand tons,2022,0.761544,1.187463,1.087405
Georgia,Import,Rail,thousand tons,2022,649.054741,2213.386229,3594.091973
Georgia,Import,Truck,thousand tons,2022,17131.93429,4860.042246,5133.167735
Georgia,Import,Water,thousand tons,2022,0,2.200787,1.877956
Hawaii,Domestic Only,Air (include truck-air),thousand tons,2022,76.840238,613.612058,10.529467
Hawaii,Domestic Only,Multiple modes & mail,thousand tons,2022,1319.116181,1892.004504,176.317452
Hawaii,Domestic Only,Pipeline,thousand tons,2022,6027.570146,0,0
Hawaii,Domestic Only,Truck,thousand tons,2022,24405.2775,0,0
Hawaii,Domestic Only,Water,thousand tons,2022,164.3037,715.86029,0.015223
Hawaii,Export,Air (include truck-air),thousand tons,2022,18.820001,118.899049,10.75694
Hawaii,Export,Multiple modes & mail,thousand tons,2022,528.329264,27.175013,25.575101
Hawaii,Export,Other and unknown,thousand tons,2022,7.634283,25.360423,11.828565
Hawaii,Export,Truck,thousand tons,2022,366.498307,0,0
Hawaii,Export,Water,thousand tons,2022,1552.706288,26.057385,363.93224
Hawaii,Import,Air (include truck-air),thousand tons,2022,14.510963,52.870158,2.985841
Hawaii,Import,Multiple modes & mail,thousand tons,2022,1539.526667,35.662121,842.282518
Hawaii,Import,No domestic mode,thousand tons,2022,3471.098315,0,0
Hawaii,Import,Other and unknown,thousand tons,2022,0.011451,1.155673,0.419898
Hawaii,Import,Truck,thousand tons,2022,1004.911827,0,0
Hawaii,Import,Water,thousand tons,2022,2481.555984,30.181037,923.770935
Idaho,Domestic Only,Air (include truck-air),thousand tons,2022,0.013375,4.065824,4.387844
Idaho,Domestic Only,Multiple modes & mail,thousand tons,2022,64.388636,2026.599415,4051.917879
Idaho,Domestic Only,Pipeline,thousand tons,2022,28366.3105,2583.214984,20249.51694
Idaho,Domestic Only,Rail,thousand tons,2022,1914.69782,2514.127425,2855.737852
Idaho,Domestic Only,Truck,thousand tons,2022,76519.86672,17568.04043,16768.52819
Idaho,Export,Air (include truck-air),thousand tons,2022,0.012261,0.276084,7.852381
Idaho,Export,Multiple modes & mail,thousand tons,2022,0,0,4.820656
Idaho,Export,Other and unknown,thousand tons,2022,0,3.247422,25.561979
Idaho,Export,Rail,thousand tons,2022,0,0,694.455134
Idaho,Export,Truck,thousand tons,2022,0.006153,1.90791,784.034082
Idaho,Import,Air (include truck-air),thousand tons,2022,0.04901,5.156382,0.489118
Idaho,Import,Multiple modes & mail,thousand tons,2022,0,74.220324,0.139381
Idaho,Import,Other and unknown,thousand tons,2022,0,0.00919,0
Idaho,Import,Pipeline,thousand tons,2022,0,0,9162.731113
Idaho,Import,Rail,thousand tons,2022,1506.691574,229.45629,7622.161917
Idaho,Import,Truck,thousand tons,2022,328.518299,765.955595,715.957114
Illinois,Domestic Only,Air (include truck-air),thousand tons,2022,0.124495,20.432632,48.73963
Illinois,Domestic Only,Multiple modes & mail,thousand tons,2022,3407.746164,23590.01855,25817.41828
Illinois,Domestic Only,Other and unknown,thousand tons,2022,1129.4509,0,0
Illinois,Domestic Only,Pipeline,thousand tons,2022,33542.89815,87473.79238,64702.16425
Illinois,Domestic Only,Rail,thousand tons,2022,12628.0937,33468.69487,37916.97376
Illinois,Domestic Only,Truck,thousand tons,2022,471667.8927,123352.4833,129741.5857
Illinois,Domestic Only,Water,thousand tons,2022,11845.17913,8767.761946,49785.70668
Illinois,Export,Air (include truck-air),thousand tons,2022,0.070257,350.27063,100.321515
Illinois,Export,Multiple modes & mail,thousand tons,2022,8.773866,32.391944,2945.965638
Illinois,Export,Other and unknown,thousand tons,2022,313.513026,35.276615,32.890666
Illinois,Export,Pipeline,thousand tons,2022,0,0,8021.011109
Illinois,Export,Rail,thousand tons,2022,3.560138,34.997205,13752.17535
Illinois,Export,Truck,thousand tons,2022,213.640302,282.701878,16182.48983
Illinois,Export,Water,thousand tons,2022,36.765172,16.511952,936.564901
Illinois,Import,Air (include truck-air),thousand tons,2022,1.405778,74.972728,400.326165
Illinois,Import,Multiple modes & mail,thousand tons,2022,770.74692,1410.69723,1970.485147
Illinois,Import,Other and unknown,thousand tons,2022,4.770239,0.563032,0.66299
Illinois,Import,Pipeline,thousand tons,2022,0,51971.65082,0
Illinois,Import,Rail,thousand tons,2022,1623.1367,18382.66916,1073.873031
Illinois,Import,Truck,thousand tons,2022,6827.183036,10578.0819,5333.877472
Illinois,Import,Water,thousand tons,2022,574.794008,4255.628803,1217.304685
Indiana,Domestic Only,Air (include truck-air),thousand tons,2022,0.001072,12.203549,6.529771
Indiana,Domestic Only,Multiple modes & mail,thousand tons,2022,923.649243,27901.70474,19569.50823
Indiana,Domestic Only,Pipeline,thousand tons,2022,25986.66109,94051.29622,62413.7177
Indiana,Domestic Only,Rail,thousand tons,2022,28530.25379,26984.8249,25801.26514
Indiana,Domestic Only,Truck,thousand tons,2022,252568.9566,102034.7899,107943.3716
Indiana,Domestic Only,Water,thousand tons,2022,4019.914537,10399.06889,15577.31216
Indiana,Export,Air (include truck-air),thousand tons,2022,0.000915,1.798709,29.082148
Indiana,Export,Multiple modes & mail,thousand tons,2022,21.404567,815.670772,725.57781
Indiana,Export,Other and unknown,thousand tons,2022,71.189644,4.952626,82.246683
Indiana,Export,Pipeline,thousand tons,2022,0,0,9907.6338
Indiana,Export,Rail,thousand tons,2022,0,294.248053,1847.776815
Indiana,Export,Truck,thousand tons,2022,21.277514,0.565116,5675.108543
Indiana,Export,Water,thousand tons,2022,0,0.530511,75.210456
Indiana,Import,Air (include truck-air),thousand tons,2022,0.002461,12.878259,0.96707
Indiana,Import,Multiple modes & mail,thousand tons,2022,10.257573,1202.741453,401.601406
Indiana,Import,Other and unknown,thousand tons,2022,0,1.0546,0.009435
Indiana,Import,Pipeline,thousand tons,2022,0,17619.8658,0
Indiana,Import,Rail,thousand tons,2022,0,5080.923725,699.367155
Indiana,Import,Truck,thousand tons,2022,14.12789,6793.458329,1.565137
Indiana,Import,Water,thousand tons,2022,0,444.617915,0
Iowa,Domestic Only,Air (include truck-air),thousand tons,2022,0.00083,5.304212,16.284305
Iowa,Domestic Only,Multiple modes & mail,thousand tons,2022,708.100706,5320.547427,27339.98294
Iowa,Domestic Only,Pipeline,thousand tons,2022,9333.993054,55362.86922,41325.85164
Iowa,Domestic Only,Rail,thousand tons,2022,7835.428037,14770.67578,19931.76658
Iowa,Domestic Only,Truck,thousand tons,2022,307852.8417,59388.78477,77982.23103
Iowa,Domestic Only,Water,thousand tons,2022,0,1236.007624,3675.275461
Iowa,Export,Air (include truck-air),thousand tons,2022,0.236341,0.001339,16.642878
Iowa,Export,Multiple modes & mail,thousand tons,2022,0,0,2307.724642
Iowa,Export,Other and unknown,thousand tons,2022,0,0,23.056604
Iowa,Export,Rail,thousand tons,2022,0,0,10141.37437
Iowa,Export,Truck,thousand tons,2022,0.000496,0.001483,2557.642761
Iowa,Export,Water,thousand tons,2022,0,0,2222.096077
Iowa,Import,Air (include truck-air),thousand tons,2022,13.482488,18.403564,0.155402
Iowa,Import,Multiple modes & mail,thousand tons,2022,0,263.735963,0
Iowa,Import,Other and unknown,thousand tons,2022,0,0.057893,0
Iowa,Import,Pipeline,thousand tons,2022,0,516.000835,0
Iowa,Import,Rail,thousand tons,2022,0,2771.201006,0
Iowa,Import,Truck,thousand tons,2022,0.000339,1515.115453,0.001925
Iowa,Import,Water,thousand tons,2022,0,203.729884,0
Kansas,Domestic Only,Air (include truck-air),thousand tons,2022,0.000887,9.684676,7.693076
Kansas,Domestic Only,Multiple modes & mail,thousand tons,2022,1001.605167,4806.430152,7412.833561
Kansas,Domestic Only,Pipeline,thousand tons,2022,20982.31601,54454.5203,48074.73631
Kansas,Domestic Only,Rail,thousand tons,2022,6307.371546,7613.744889,8826.036019
Kansas,Domestic Only,Truck,thousand tons,2022,195762.7358,40107.98746,50674.75556
Kansas,Domestic Only,Water,thousand tons,2022,0,0,19.454433
Kansas,Export,Air (include truck-air),thousand tons,2022,0,0.327655,17.620298
Kansas,Export,Multiple modes & mail,thousand tons,2022,0,0,461.538047
Kansas,Export,Other and unknown,thousand tons,2022,10.578094,0,36.949302
Kansas,Export,Pipeline,thousand tons,2022,0,0,163.183063
Kansas,Export,Rail,thousand tons,2022,0,0,4695.524483
Kansas,Export,Truck,thousand tons,2022,15.987134,0,2475.867733
Kansas,Export,Water,thousand tons,2022,0,0,3.643676
Kansas,Import,Air (include truck-air),thousand tons,2022,0,17.01023,0.105323
Kansas,Import,Multiple modes & mail,thousand tons,2022,0,1001.144813,0
Kansas,Import,Other and unknown,thousand tons,2022,0,0.806122,0
Kansas,Import,Pipeline,thousand tons,2022,0,5389.722387,0
Kansas,Import,Rail,thousand tons,2022,0,2226.844471,0
Kansas,Import,Truck,thousand tons,2022,1.432095,1934.283391,0.000681
Kentucky,Domestic Only,Air (include truck-air),thousand tons,2022,0,17.074569,13.729908
Kentucky,Domestic Only,Multiple modes & mail,thousand tons,2022,309.308051,6417.609735,5749.154769
Kentucky,Domestic Only,Other and unknown,thousand tons,2022,261.37585,0,0
Kentucky,Domestic Only,Pipeline,thousand tons,2022,10350.29229,59080.61863,44721.64303
Kentucky,Domestic Only,Rail,thousand tons,2022,4113.991781,13240.85168,19725.33725
Kentucky,Domestic Only,Truck,thousand tons,2022,126721.0258,59933.06531,55845.47875
Kentucky,Domestic Only,Water,thousand tons,2022,9929.873156,10042.38183,18872.78003
Kentucky,Export,Air (include truck-air),thousand tons,2022,0.014452,236.969881,48.881364
Kentucky,Export,Multiple modes & mail,thousand tons,2022,0,1.349986,287.012107
Kentucky,Export,Other and unknown,thousand tons,2022,0,30.984294,82.613404
Kentucky,Export,Rail,thousand tons,2022,0,0,1025.883093
Kentucky,Export,Truck,thousand tons,2022,15.945396,34.980925,2953.726168
Kentucky,Export,Water,thousand tons,2022,0,0,1107.935076
Kentucky,Import,Air (include truck-air),thousand tons,2022,0.079954,55.598329,199.415152
Kentucky,Import,Multiple modes & mail,thousand tons,2022,0,546.220184,0.174422
Kentucky,Import,Other and unknown,thousand tons,2022,0.018644,0.299567,0.000606
Kentucky,Import,Pipeline,thousand tons,2022,0,8360.680682,0
Kentucky,Import,Rail,thousand tons,2022,0,1434.441093,0
Kentucky,Import,Truck,thousand tons,2022,75.177005,3000.179244,41.245902
Kentucky,Import,Water,thousand tons,2022,0,928.248835,0
Louisiana,Domestic Only,Air (include truck-air),thousand tons,2022,0,35.38793,5.323565
Louisiana,Domestic Only,Multiple modes & mail,thousand tons,2022,2438.339682,10052.58187,23940.96291
Louisiana,Domestic Only,Pipeline,thousand tons,2022,128687.524,180342.7188,145517.8788
Louisiana,Domestic Only,Rail,thousand tons,2022,24375.22919,17124.00943,25617.77619
Louisiana,Domestic Only,Truck,thousand tons,2022,149649.6421,33951.69289,38223.00427
Louisiana,Domestic Only,Water,thousand tons,2022,64939.83773,115720.5113,60061.78852
Louisiana,Export,Air (include truck-air),thousand tons,2022,8.043789,2.160744,12.825022
Louisiana,Export,Multiple modes & mail,thousand tons,2022,7839.103192,5953.838017,267.872912
Louisiana,Export,Other and unknown,thousand tons,2022,0.422196,71.014589,134.421565
Louisiana,Export,Pipeline,thousand tons,2022,0,1531.597951,2128.48413
Louisiana,Export,Rail,thousand tons,2022,5526.628677,5000.036375,3858.578863
Louisiana,Export,Truck,thousand tons,2022,55162.8736,9372.303962,2607.435958
Louisiana,Export,Water,thousand tons,2022,83441.24958,5711.886755,2402.138759
Louisiana,Import,Air (include truck-air),thousand tons,2022,0.134685,12.827774,2.131196
Louisiana,Import,Multiple modes & mail,thousand tons,2022,2489.663154,69.475074,1950.735313
Louisiana,Import,No domestic mode,thousand tons,2022,13127.08063,0,0
Louisiana,Import,Other and unknown,thousand tons,2022,0.000084,0.121331,0.060897
Louisiana,Import,Pipeline,thousand tons,2022,502.020151,542.378174,0
Louisiana,Import,Rail,thousand tons,2022,1500.660804,3644.416112,3690.241407
Louisiana,Import,Truck,thousand tons,2022,20502.01299,530.465556,3110.660382
Louisiana,Import,Water,thousand tons,2022,29081.09395,736.642897,4891.03453
Maine,Domestic Only,Air (include truck-air),thousand tons,2022,0,4.390707,3.660583
Maine,Domestic Only,Multiple modes & mail,thousand tons,2022,242.534827,1281.990319,1172.824002
Maine,Domestic Only,Pipeline,thousand tons,2022,1026.678683,1599.6215,1008.340992
Maine,Domestic Only,Rail,thousand tons,2022,237.117443,97.845859,468.868239
Maine,Domestic Only,Truck,thousand tons,2022,48030.36034,8608.726245,13748.69592
Maine,Domestic Only,Water,thousand tons,2022,0.000133,0,0
Maine,Export,Air (include truck-air),thousand tons,2022,0.049281,0.974296,10.560596
Maine,Export,Multiple modes & mail,thousand tons,2022,129.183724,34.195295,6.716665
Maine,Export,Other and unknown,thousand tons,2022,0.752555,0.580609,6.36549
Maine,Export,Pipeline,thousand tons,2022,341.161984,5.116161,0
Maine,Export,Rail,thousand tons,2022,285.105284,46.312403,45.16075
Maine,Export,Truck,thousand tons,2022,864.791316,677.64856,219.680225
Maine,Export,Water,thousand tons,2022,72.70843,0.069291,0
Maine,Import,Air (include truck-air),thousand tons,2022,0.002368,2.395525,0.2789
Maine,Import,Multiple modes & mail,thousand tons,2022,66.023618,66.779873,1254.326787
Maine,Import,Other and unknown,thousand tons,2022,0.063235,0.00626,0.280366
Maine,Import,Pipeline,thousand tons,2022,1151.7005,0,329.830345
Maine,Import,Rail,thousand tons,2022,1128.316961,193.803767,1458.608982
Maine,Import,Truck,thousand tons,2022,1278.678386,946.974938,4597.874926
Maine,Import,Water,thousand tons,2022,32.069103,0,17.107731
Maryland,Domestic Only,Air (include truck-air),thousand tons,2022,0,13.268217,20.856929
Maryland,Domestic Only,Multiple modes & mail,thousand tons,2022,109.899185,4387.856796,1441.336415
Maryland,Domestic Only,Pipeline,thousand tons,2022,5674.678247,16336.27846,12626.28176
Maryland,Domestic Only,Rail,thousand tons,2022,2195.948182,4510.485667,4112.331291
Maryland,Domestic Only,Truck,thousand tons,2022,108747.4501,41934.74201,44978.5774
Maryland,Domestic Only,Water,thousand tons,2022,0,2581.666354,244.66086
Maryland,Export,Air (include truck-air),thousand tons,2022,0,0.67091,15.044889
Maryland,Export,Multiple modes & mail,thousand tons,2022,1.342451,93.525094,35.091526
Maryland,Export,Other and unknown,thousand tons,2022,0.000325,72.405955,29.724974
Maryland,Export,Rail,thousand tons,2022,17.277119,4588.83932,597.633439
Maryland,Export,Truck,thousand tons,2022,2407.402585,8837.246013,744.085345
Maryland,Export,Water,thousand tons,2022,0.144214,1.166801,1.230997
Maryland,Import,Air (include truck-air),thousand tons,2022,0,8.680757,1.464653
Maryland,Import,Multiple modes & mail,thousand tons,2022,14.942217,90.203937,396.557825
Maryland,Import,Other and unknown,thousand tons,2022,0.026547,0.202731,0.005585
Maryland,Import,Rail,thousand tons,2022,72.136934,1153.529732,2253.0024
Maryland,Import,Truck,thousand tons,2022,8302.431665,1094.819273,2886.674609
Maryland,Import,Water,thousand tons,2022,9.717264,186.797781,2.53427
Massachusetts,Domestic Only,Air (include truck-air),thousand tons,2022,0,31.962851,28.03952
Massachusetts,Domestic Only,Multiple modes & mail,thousand tons,2022,255.694501,4393.590094,1988.640933
Massachusetts,Domestic Only,Pipeline,thousand tons,2022,15531.7067,11394.2127,2261.601837
Massachusetts,Domestic Only,Rail,thousand tons,2022,84.317561,1353.151409,561.382141
Massachusetts,Domestic Only,Truck,thousand tons,2022,109733.23,40015.75231,45877.4973
Massachusetts,Domestic Only,Water,thousand tons,2022,0,37.666664,0
Massachusetts,Export,Air (include truck-air),thousand tons,2022,0.000606,2.50781,32.859694
Massachusetts,Export,Multiple modes & mail,thousand tons,2022,0.166512,28.930548,147.018493
Massachusetts,Export,Other and unknown,thousand tons,2022,66.853523,74.908003,59.609535
Massachusetts,Export,Rail,thousand tons,2022,670.625438,46.749273,268.06927
Massachusetts,Export,Truck,thousand tons,2022,1243.032797,160.460627,2510.036812
Massachusetts,Export,Water,thousand tons,2022,0.025855,0.00823,0
Massachusetts,Import,Air (include truck-air),thousand tons,2022,0,47.392729,9.740105
Massachusetts,Import,Multiple modes & mail,thousand tons,2022,17.659779,425.518445,412.446594
Massachusetts,Import,Other and unknown,thousand tons,2022,1.128537,1.308338,0.140379
Massachusetts,Import,Pipeline,thousand tons,2022,0,1083.256104,0
Massachusetts,Import,Rail,thousand tons,2022,282.138117,2029.134974,660.912023
Massachusetts,Import,Truck,thousand tons,2022,5631.890647,3373.20395,4935.208953
Massachusetts,Import,Water,thousand tons,2022,2.905891,24.608093,62.387392
Michigan,Domestic Only,Air (include truck-air),thousand tons,2022,0.000174,27.422137,14.776758
Michigan,Domestic Only,Multiple modes & mail,thousand tons,2022,3668.651474,12198.58784,7036.916364
Michigan,Domestic Only,Pipeline,thousand tons,2022,17096.85492,52335.2502,7777.227377
Michigan,Domestic Only,Rail,thousand tons,2022,66349.92212,13463.62313,6252.098445
Michigan,Domestic Only,Truck,thousand tons,2022,244788.5063,63518.11789,62783.77588
Michigan,Domestic Only,Water,thousand tons,2022,17846.75857,259.85953,19920.34467
Michigan,Export,Air (include truck-air),thousand tons,2022,0.003377,21.044949,74.211486
Michigan,Export,Multiple modes & mail,thousand tons,2022,1529.779141,2578.500219,418.740966
Michigan,Export,Other and unknown,thousand tons,2022,18.824324,353.527592,148.72435
Michigan,Export,Pipeline,thousand tons,2022,6853.69395,38449.67919,3667.393742
Michigan,Export,Rail,thousand tons,2022,10015.14638,21184.02302,1828.105496
Michigan,Export,Truck,thousand tons,2022,8596.749737,25438.83639,3779.346164
Michigan,Export,Water,thousand tons,2022,317.830255,115.725644,155.194464
Michigan,Import,Air (include truck-air),thousand tons,2022,0.003676,83.554055,11.442764
Michigan,Import,Multiple modes & mail,thousand tons,2022,1162.241468,790.754452,1670.596105
Michigan,Import,Other and unknown,thousand tons,2022,0.037555,1.131021,0.058109
Michigan,Import,Pipeline,thousand tons,2022,3759.119227,3996.612895,18500.44373
Michigan,Import,Rail,thousand tons,2022,3748.663193,9872.900759,14028.28311
Michigan,Import,Truck,thousand tons,2022,12314.2357,5959.044341,14704.43465
Michigan,Import,Water,thousand tons,2022,212.307466,43.202619,14.859165
Minnesota,Domestic Only,Air (include truck-air),thousand tons,2022,0,15.399857,91.016755
Minnesota,Domestic Only,Multiple modes & mail,thousand tons,2022,1116.174894,9133.660006,31263.41423
Minnesota,Domestic Only,Other and unknown,thousand tons,2022,2847.907,0,0
Minnesota,Domestic Only,Pipeline,thousand tons,2022,25255.31495,57432.72439,40825.90842
Minnesota,Domestic Only,Rail,thousand tons,2022,22119.82765,11916.29233,32985.86925
Minnesota,Domestic Only,Truck,thousand tons,2022,301042.9142,77560.79031,68895.02428
Minnesota,Domestic Only,Water,thousand tons,2022,5242.66,3895.434011,7962.174596
Minnesota,Export,Air (include truck-air),thousand tons,2022,0.000685,6.698537,111.271362
Minnesota,Export,Multiple modes & mail,thousand tons,2022,0.005449,0.029992,1679.307434
Minnesota,Export,Other and unknown,thousand tons,2022,18.25243,35.242013,33.610731
Minnesota,Export,Pipeline,thousand tons,2022,0,0,80.594621
Minnesota,Export,Rail,thousand tons,2022,0,0,4663.288538
Minnesota,Export,Truck,thousand tons,2022,10.423116,1.422308,5738.85906
Minnesota,Export,Water,thousand tons,2022,0,0,859.201527
Minnesota,Import,Air (include truck-air),thousand tons,2022,0,66.592888,5.200788
Minnesota,Import,Multiple modes & mail,thousand tons,2022,0,779.155938,0.000102
Minnesota,Import,Other and unknown,thousand tons,2022,0.003259,0.465179,0.808452
Minnesota,Import,Pipeline,thousand tons,2022,0,27020.82653,0
Minnesota,Import,Rail,thousand tons,2022,0,4906.238129,0
Minnesota,Import,Truck,thousand tons,2022,17.692712,3654.790658,1.686625
Minnesota,Import,Water,thousand tons,2022,0,65.271186,0
Mississippi,Domestic Only,Air (include truck-air),thousand tons,2022,0,4.352057,4.351922
Mississippi,Domestic Only,Multiple modes & mail,thousand tons,2022,111.850696,5189.92829,7926.881102
Mississippi,Domestic Only,Pipeline,thousand tons,2022,22439.62688,121109.0141,111727.4799
Mississippi,Domestic Only,Rail,thousand tons,2022,1295.569709,12881.30613,3542.303937
Mississippi,Domestic Only,Truck,thousand tons,2022,79703.11472,35142.26011,31854.63241
Mississippi,Domestic Only,Water,thousand tons,2022,508.369068,7623.573221,7825.444701
Mississippi,Export,Air (include truck-air),thousand tons,2022,0.000011,0.020362,21.976137
Mississippi,Export,Multiple modes & mail,thousand tons,2022,115.031586,133.971912,34.699503
