State,Commodity,Field,Value,Unit,Year
Indiana,Base metals,tmiles_out,6659.526571,million ton-miles,2012
Indiana,Base metals,tmiles_in,12880.41123,million ton-miles,2012
Indiana,Gasoline,tmiles_within,821.5819,million ton-miles,2012
Indiana,Gasoline,tmiles_out,6403.045648,million ton-miles,2012
Indiana,Gasoline,tmiles_in,7182.834021,million ton-miles,2012
Indiana,Nonmetal min. prods.,tmiles_within,819.322426,million ton-miles,2012
Indiana,Nonmetal min. prods.,tmiles_out,5261.646165,million ton-miles,2012
Indiana,Nonmetal min. prods.,tmiles_in,6083.400542,million ton-miles,2012
Indiana,Fuel oils,tmiles_within,799.5421,million ton-miles,2012
Indiana,Fuel oils,tmiles_out,4557.451947,million ton-miles,2012
Indiana,Fuel oils,tmiles_in,3952.280323,million ton-miles,2012
Indiana,Gravel,tmiles_within,751.0068,million ton-miles,2012
Indiana,Gravel,tmiles_out,3226.659226,million ton-miles,2012
Indiana,Gravel,tmiles_in,3284.779442,million ton-miles,2012
Indiana,Other foodstuffs,tmiles_within,716.289188,million ton-miles,2012
Indiana,Other foodstuffs,tmiles_out,2508.179774,million ton-miles,2012
Indiana,Other foodstuffs,tmiles_in,3104.477615,million ton-miles,2012
Indiana,Other ag prods.,tmiles_within,705.147827,million ton-miles,2012
Indiana,Other ag prods.,tmiles_out,2480.5236,million ton-miles,2012
Indiana,Other ag prods.,tmiles_in,2676.922593,million ton-miles,2012
Indiana,Mixed freight,tmiles_within,399.038781,million ton-miles,2012
Indiana,Mixed freight,tmiles_out,2375.208844,million ton-miles,2012
Indiana,Mixed freight,tmiles_in,2674.970295,million ton-miles,2012
Iowa,Animal feed,tmiles_within,4581.555522,million ton-miles,2012
Iowa,Animal feed,tmiles_out,15837.39905,million ton-miles,2012
Iowa,Animal feed,tmiles_in,23361.7656,million ton-miles,2012
Iowa,Cereal grains,tmiles_within,1014.977738,million ton-miles,2012
Iowa,Cereal grains,tmiles_out,13086.5146,million ton-miles,2012
Iowa,Cereal grains,tmiles_in,18949.1189,million ton-miles,2012
Iowa,Other foodstuffs,tmiles_within,700.892753,million ton-miles,2012
Iowa,Other foodstuffs,tmiles_out,11891.83439,million ton-miles,2012
Iowa,Other foodstuffs,tmiles_in,9041.835132,million ton-miles,2012
Iowa,Gravel,tmiles_within,596.860642,million ton-miles,2012
Iowa,Gravel,tmiles_out,11199.53529,million ton-miles,2012
Iowa,Gravel,tmiles_in,3169.431819,million ton-miles,2012
Iowa,Natural sands,tmiles_within,399.546189,million ton-miles,2012
Iowa,Natural sands,tmiles_out,9320.3348,million ton-miles,2012
Iowa,Natural sands,tmiles_in,2868.432,million ton-miles,2012
Iowa,Coal-n.e.c.,tmiles_within,361.127597,million ton-miles,2012
Iowa,Coal-n.e.c.,tmiles_out,7013.7198,million ton-miles,2012
Iowa,Coal-n.e.c.,tmiles_in,2737.395806,million ton-miles,2012
Iowa,Other ag prods.,tmiles_within,277.171496,million ton-miles,2012
Iowa,Other ag prods.,tmiles_out,6776.3631,million ton-miles,2012
Iowa,Other ag prods.,tmiles_in,1975.67886,million ton-miles,2012
Iowa,Fertilizers,tmiles_within,170.729977,million ton-miles,2012
Iowa,Fertilizers,tmiles_out,3433.573403,million ton-miles,2012
Iowa,Fertilizers,tmiles_in,1972.240824,million ton-miles,2012
Iowa,Nonmetal min. prods.,tmiles_within,157.4675,million ton-miles,2012
Iowa,Nonmetal min. prods.,tmiles_out,2852.318632,million ton-miles,2012
Iowa,Nonmetal min. prods.,tmiles_in,1967.287367,million ton-miles,2012
Iowa,Milled grain prods.,tmiles_within,130.710751,million ton-miles,2012
Iowa,Milled grain prods.,tmiles_out,2141.293465,million ton-miles,2012
Iowa,Milled grain prods.,tmiles_in,1625.742632,million ton-miles,2012
Kansas,Cereal grains,tmiles_within,3091.7546,million ton-miles,2012
Kansas,Cereal grains,tmiles_out,34152.5269,million ton-miles,2012
Kansas,Cereal grains,tmiles_in,17770.71139,million ton-miles,2012
Kansas,Coal-n.e.c.,tmiles_within,1547.7024,million ton-miles,2012
Kansas,Coal-n.e.c.,tmiles_out,11995.91495,million ton-miles,2012
Kansas,Coal-n.e.c.,tmiles_in,15329.5607,million ton-miles,2012
Kansas,Fuel oils,tmiles_within,1296.0313,million ton-miles,2012
Kansas,Fuel oils,tmiles_out,3907.088137,million ton-miles,2012
Kansas,Fuel oils,tmiles_in,6914.5007,million ton-miles,2012
Kansas,Gravel,tmiles_within,1290.5364,million ton-miles,2012
Kansas,Gravel,tmiles_out,3092.713988,million ton-miles,2012
Kansas,Gravel,tmiles_in,4146.9867,million ton-miles,2012
Kansas,Mixed freight,tmiles_within,853.887781,million ton-miles,2012
Kansas,Mixed freight,tmiles_out,2249.375505,million ton-miles,2012
Kansas,Mixed freight,tmiles_in,2547.5912,million ton-miles,2012
Kansas,Other ag prods.,tmiles_within,709.537322,million ton-miles,2012
Kansas,Other ag prods.,tmiles_out,2217.855146,million ton-miles,2012
Kansas,Other ag prods.,tmiles_in,2251.8205,million ton-miles,2012
Kansas,Nonmetal min. prods.,tmiles_within,518.242324,million ton-miles,2012
Kansas,Nonmetal min. prods.,tmiles_out,1841.252255,million ton-miles,2012
Kansas,Nonmetal min. prods.,tmiles_in,2247.979052,million ton-miles,2012
Kansas,Animal feed,tmiles_within,379.6958,million ton-miles,2012
Kansas,Animal feed,tmiles_out,1688.5651,million ton-miles,2012
Kansas,Animal feed,tmiles_in,1585.105638,million ton-miles,2012
Kansas,Natural sands,tmiles_within,324.4109,million ton-miles,2012
Kansas,Natural sands,tmiles_out,1473.553479,million ton-miles,2012
Kansas,Natural sands,tmiles_in,1486.512373,million ton-miles,2012
Kansas,Other foodstuffs,tmiles_within,301.15462,million ton-miles,2012
Kansas,Other foodstuffs,tmiles_out,1393.704856,million ton-miles,2012
Kansas,Other foodstuffs,tmiles_in,1319.7977,million ton-miles,2012
Kentucky,Coal,tmiles_within,6545.1462,million ton-miles,2012
Kentucky,Coal,tmiles_out,44852.3843,million ton-miles,2012
Kentucky,Coal,tmiles_in,23367.6607,million ton-miles,2012
Kentucky,Coal-n.e.c.,tmiles_within,1277.011432,million ton-miles,2012
Kentucky,Coal-n.e.c.,tmiles_out,13054.87518,million ton-miles,2012
Kentucky,Coal-n.e.c.,tmiles_in,10620.09783,million ton-miles,2012
Kentucky,Gravel,tmiles_within,1218.0342,million ton-miles,2012
Kentucky,Gravel,tmiles_out,5074.636314,million ton-miles,2012
Kentucky,Gravel,tmiles_in,8648.4181,million ton-miles,2012
Kentucky,Base metals,tmiles_within,574.373026,million ton-miles,2012
Kentucky,Base metals,tmiles_out,4522.92714,million ton-miles,2012
Kentucky,Base metals,tmiles_in,5845.806762,million ton-miles,2012
Kentucky,Animal feed,tmiles_within,421.463542,million ton-miles,2012
Kentucky,Animal feed,tmiles_out,4186.203991,million ton-miles,2012
Kentucky,Animal feed,tmiles_in,3576.37847,million ton-miles,2012
Kentucky,Other foodstuffs,tmiles_within,384.653659,million ton-miles,2012
Kentucky,Other foodstuffs,tmiles_out,3892.567253,million ton-miles,2012
Kentucky,Other foodstuffs,tmiles_in,3377.515704,million ton-miles,2012
Kentucky,Basic chemicals,tmiles_within,327.055934,million ton-miles,2012
Kentucky,Basic chemicals,tmiles_out,2244.200922,million ton-miles,2012
Kentucky,Basic chemicals,tmiles_in,2610.524,million ton-miles,2012
Kentucky,Waste/scrap,tmiles_within,239.32895,million ton-miles,2012
Kentucky,Waste/scrap,tmiles_out,2054.231182,million ton-miles,2012
Kentucky,Waste/scrap,tmiles_in,2195.128154,million ton-miles,2012
Kentucky,Fuel oils,tmiles_within,204.0344,million ton-miles,2012
Kentucky,Fuel oils,tmiles_out,1633.366956,million ton-miles,2012
Kentucky,Fuel oils,tmiles_in,2179.564318,million ton-miles,2012
Kentucky,Natural sands,tmiles_within,203.147,million ton-miles,2012
Kentucky,Natural sands,tmiles_out,1621.674285,million ton-miles,2012
Kentucky,Natural sands,tmiles_in,1839.062405,million ton-miles,2012
Louisiana,Coal-n.e.c.,tmiles_within,9369.876261,million ton-miles,2012
Louisiana,Coal-n.e.c.,tmiles_out,50071.15857,million ton-miles,2012
Louisiana,Coal-n.e.c.,tmiles_in,42780.45051,million ton-miles,2012
Louisiana,Coal,tmiles_within,3963.668898,million ton-miles,2012
Louisiana,Coal,tmiles_out,28264.96876,million ton-miles,2012
Louisiana,Coal,tmiles_in,39466.5925,million ton-miles,2012
Louisiana,Fuel oils,tmiles_within,2719.163778,million ton-miles,2012
Louisiana,Fuel oils,tmiles_out,16611.6892,million ton-miles,2012
Louisiana,Fuel oils,tmiles_in,35187.59608,million ton-miles,2012
Louisiana,Gasoline,tmiles_within,2489.6445,million ton-miles,2012
Louisiana,Gasoline,tmiles_out,15188.85377,million ton-miles,2012
Louisiana,Gasoline,tmiles_in,20836.2369,million ton-miles,2012
Louisiana,Crude petroleum,tmiles_within,2176.6652,million ton-miles,2012
Louisiana,Crude petroleum,tmiles_out,7737.946725,million ton-miles,2012
Louisiana,Crude petroleum,tmiles_in,20358.70048,million ton-miles,2012
Louisiana,Basic chemicals,tmiles_within,1895.988836,million ton-miles,2012
Louisiana,Basic chemicals,tmiles_out,7711.383587,million ton-miles,2012
Louisiana,Basic chemicals,tmiles_in,8529.328,million ton-miles,2012
Louisiana,Other ag prods.,tmiles_within,1536.134758,million ton-miles,2012
Louisiana,Other ag prods.,tmiles_out,7681.687544,million ton-miles,2012
Louisiana,Other ag prods.,tmiles_in,5315.617404,million ton-miles,2012
Louisiana,Cereal grains,tmiles_within,1022.658102,million ton-miles,2012
Louisiana,Cereal grains,tmiles_out,5841.751668,million ton-miles,2012
Louisiana,Cereal grains,tmiles_in,2638.304303,million ton-miles,2012
Louisiana,Animal feed,tmiles_within,706.809778,million ton-miles,2012
Louisiana,Animal feed,tmiles_out,4531.275512,million ton-miles,2012
Louisiana,Animal feed,tmiles_in,2447.511373,million ton-miles,2012
Louisiana,Gravel,tmiles_within,650.0467,million ton-miles,2012
Louisiana,Gravel,tmiles_out,4132.733583,million ton-miles,2012
Louisiana,Gravel,tmiles_in,2024.247448,million ton-miles,2012
Maine,Coal-n.e.c.,tmiles_within,481.02043,million ton-miles,2012
Maine,Coal-n.e.c.,tmiles_out,3623.347901,million ton-miles,2012
Maine,Coal-n.e.c.,tmiles_in,965.028104,million ton-miles,2012
Maine,Misc. mfg. prods.,tmiles_within,276.754071,million ton-miles,2012
Maine,Misc. mfg. prods.,tmiles_out,3349.676327,million ton-miles,2012
Maine,Misc. mfg. prods.,tmiles_in,680.626228,million ton-miles,2012
Maine,Logs,tmiles_within,192.603101,million ton-miles,2012
Maine,Logs,tmiles_out,964.6268,million ton-miles,2012
Maine,Logs,tmiles_in,525.396312,million ton-miles,2012
Maine,Nonmetal min. prods.,tmiles_within,110.071318,million ton-miles,2012
Maine,Nonmetal min. prods.,tmiles_out,706.8745,million ton-miles,2012
Maine,Nonmetal min. prods.,tmiles_in,419.385702,million ton-miles,2012
Maine,Wood prods.,tmiles_within,107.1434,million ton-miles,2012
Maine,Wood prods.,tmiles_out,590.1332,million ton-miles,2012
Maine,Wood prods.,tmiles_in,401.781676,million ton-miles,2012
Maine,Newsprint/paper,tmiles_within,94.3214,million ton-miles,2012
Maine,Newsprint/paper,tmiles_out,397.094956,million ton-miles,2012
Maine,Newsprint/paper,tmiles_in,379.121272,million ton-miles,2012
Maine,Basic chemicals,tmiles_within,93.4621,million ton-miles,2012
Maine,Basic chemicals,tmiles_out,389.705979,million ton-miles,2012
Maine,Basic chemicals,tmiles_in,325.8727,million ton-miles,2012
Maine,Fuel oils,tmiles_within,92.8024,million ton-miles,2012
Maine,Fuel oils,tmiles_out,317.006463,million ton-miles,2012
Maine,Fuel oils,tmiles_in,323.1261,million ton-miles,2012
Maine,Gravel,tmiles_within,68.3837,million ton-miles,2012
Maine,Gravel,tmiles_out,251.0265,million ton-miles,2012
Maine,Gravel,tmiles_in,295.379874,million ton-miles,2012
Maine,Gasoline,tmiles_within,57.4795,million ton-miles,2012
Maine,Gasoline,tmiles_out,248.0649,million ton-miles,2012
Maine,Gasoline,tmiles_in,286.370909,million ton-miles,2012
Maryland,Gravel,tmiles_within,724.3853,million ton-miles,2012
Maryland,Gravel,tmiles_out,2152.862001,million ton-miles,2012
Maryland,Gravel,tmiles_in,13694.5922,million ton-miles,2012
Maryland,Gasoline,tmiles_within,377.2458,million ton-miles,2012
Maryland,Gasoline,tmiles_out,1970.993032,million ton-miles,2012
Maryland,Gasoline,tmiles_in,3110.857112,million ton-miles,2012
Maryland,Natural sands,tmiles_within,333.806538,million ton-miles,2012
Maryland,Natural sands,tmiles_out,1620.369319,million ton-miles,2012
Maryland,Natural sands,tmiles_in,2328.95795,million ton-miles,2012
Maryland,Nonmetal min. prods.,tmiles_within,295.671595,million ton-miles,2012
Maryland,Nonmetal min. prods.,tmiles_out,1569.374417,million ton-miles,2012
Maryland,Nonmetal min. prods.,tmiles_in,2118.721779,million ton-miles,2012
Maryland,Coal,tmiles_within,243.8469,million ton-miles,2012
Maryland,Coal,tmiles_out,1189.196396,million ton-miles,2012
Maryland,Coal,tmiles_in,1548.74477,million ton-miles,2012
Maryland,Coal-n.e.c.,tmiles_within,204.720057,million ton-miles,2012
Maryland,Coal-n.e.c.,tmiles_out,839.9884,million ton-miles,2012
Maryland,Coal-n.e.c.,tmiles_in,1328.283189,million ton-miles,2012
Maryland,Other foodstuffs,tmiles_within,171.574924,million ton-miles,2012
Maryland,Other foodstuffs,tmiles_out,829.8414,million ton-miles,2012
Maryland,Other foodstuffs,tmiles_in,1296.644246,million ton-miles,2012
Maryland,Waste/scrap,tmiles_within,147.765046,million ton-miles,2012
Maryland,Waste/scrap,tmiles_out,752.237041,million ton-miles,2012
Maryland,Waste/scrap,tmiles_in,1233.989182,million ton-miles,2012
Maryland,Other ag prods.,tmiles_within,127.683595,million ton-miles,2012
Maryland,Other ag prods.,tmiles_out,749.765783,million ton-miles,2012
Maryland,Other ag prods.,tmiles_in,1106.502626,million ton-miles,2012
Maryland,Mixed freight,tmiles_within,112.506835,million ton-miles,2012
Maryland,Mixed freight,tmiles_out,735.403287,million ton-miles,2012
Maryland,Mixed freight,tmiles_in,1091.794377,million ton-miles,2012
Massachusetts,Nonmetal min. prods.,tmiles_within,506.712638,million ton-miles,2012
Massachusetts,Nonmetal min. prods.,tmiles_out,2002.1113,million ton-miles,2012
Massachusetts,Nonmetal min. prods.,tmiles_in,3482.510603,million ton-miles,2012
Massachusetts,Gasoline,tmiles_within,441.8217,million ton-miles,2012
Massachusetts,Gasoline,tmiles_out,1639.131437,million ton-miles,2012
Massachusetts,Gasoline,tmiles_in,2782.350087,million ton-miles,2012
Massachusetts,Gravel,tmiles_within,406.321712,million ton-miles,2012
Massachusetts,Gravel,tmiles_out,1526.265016,million ton-miles,2012
Massachusetts,Gravel,tmiles_in,1605.455933,million ton-miles,2012
Massachusetts,Fuel oils,tmiles_within,265.064859,million ton-miles,2012
Massachusetts,Fuel oils,tmiles_out,1265.65644,million ton-miles,2012
Massachusetts,Fuel oils,tmiles_in,1502.002062,million ton-miles,2012
Massachusetts,Mixed freight,tmiles_within,191.426602,million ton-miles,2012
Massachusetts,Mixed freight,tmiles_out,1201.1537,million ton-miles,2012
Massachusetts,Mixed freight,tmiles_in,1309.246393,million ton-miles,2012
Massachusetts,Waste/scrap,tmiles_within,191.116418,million ton-miles,2012
Massachusetts,Waste/scrap,tmiles_out,1182.197695,million ton-miles,2012
Massachusetts,Waste/scrap,tmiles_in,1280.862903,million ton-miles,2012
Massachusetts,Coal-n.e.c.,tmiles_within,134.704496,million ton-miles,2012
Massachusetts,Coal-n.e.c.,tmiles_out,628.983024,million ton-miles,2012
Massachusetts,Coal-n.e.c.,tmiles_in,1174.428155,million ton-miles,2012
Massachusetts,Wood prods.,tmiles_within,89.137694,million ton-miles,2012
Massachusetts,Wood prods.,tmiles_out,563.0585,million ton-miles,2012
Massachusetts,Wood prods.,tmiles_in,1166.666101,million ton-miles,2012
Massachusetts,Natural sands,tmiles_within,82.3722,million ton-miles,2012
Massachusetts,Natural sands,tmiles_out,541.726163,million ton-miles,2012
Massachusetts,Natural sands,tmiles_in,1065.085827,million ton-miles,2012
Massachusetts,Other foodstuffs,tmiles_within,77.020769,million ton-miles,2012
Massachusetts,Other foodstuffs,tmiles_out,486.474461,million ton-miles,2012
Massachusetts,Other foodstuffs,tmiles_in,1060.103796,million ton-miles,2012
Michigan,Coal-n.e.c.,tmiles_within,1905.7173,million ton-miles,2012
Michigan,Coal-n.e.c.,tmiles_out,11403.71519,million ton-miles,2012
Michigan,Coal-n.e.c.,tmiles_in,36486.6739,million ton-miles,2012
Michigan,Cereal grains,tmiles_within,1755.113333,million ton-miles,2012
Michigan,Cereal grains,tmiles_out,7394.764735,million ton-miles,2012
Michigan,Cereal grains,tmiles_in,16462.49649,million ton-miles,2012
Michigan,Gravel,tmiles_within,1591.752044,million ton-miles,2012
Michigan,Gravel,tmiles_out,6268.5264,million ton-miles,2012
Michigan,Gravel,tmiles_in,10345.64074,million ton-miles,2012
Michigan,Gasoline,tmiles_within,1476.531857,million ton-miles,2012
Michigan,Gasoline,tmiles_out,5393.375443,million ton-miles,2012
Michigan,Gasoline,tmiles_in,9606.17198,million ton-miles,2012
Michigan,Other foodstuffs,tmiles_within,1410.228396,million ton-miles,2012
Michigan,Other foodstuffs,tmiles_out,5373.187667,million ton-miles,2012
Michigan,Other foodstuffs,tmiles_in,5502.82678,million ton-miles,2012
Michigan,Metallic ores,tmiles_within,1248.817823,million ton-miles,2012
Michigan,Metallic ores,tmiles_out,5132.865177,million ton-miles,2012
Michigan,Metallic ores,tmiles_in,5344.032947,million ton-miles,2012
Michigan,Motorized vehicles,tmiles_within,976.127157,million ton-miles,2012
Michigan,Motorized vehicles,tmiles_out,4461.948683,million ton-miles,2012
Michigan,Motorized vehicles,tmiles_in,5298.671724,million ton-miles,2012
Michigan,Other ag prods.,tmiles_within,817.381305,million ton-miles,2012
Michigan,Other ag prods.,tmiles_out,3837.615637,million ton-miles,2012
Michigan,Other ag prods.,tmiles_in,5132.500554,million ton-miles,2012
Michigan,Nonmetal min. prods.,tmiles_within,752.086249,million ton-miles,2012
Michigan,Nonmetal min. prods.,tmiles_out,3447.889284,million ton-miles,2012
Michigan,Nonmetal min. prods.,tmiles_in,4852.6807,million ton-miles,2012
Michigan,Natural sands,tmiles_within,709.135026,million ton-miles,2012
Michigan,Natural sands,tmiles_out,3406.550953,million ton-miles,2012
Michigan,Natural sands,tmiles_in,4596.379675,million ton-miles,2012
Minnesota,Cereal grains,tmiles_within,4031.0002,million ton-miles,2012
